field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
arts-humanities               , Arts & Humanities               , 27-3031.00     , Public Relations Specialists                                                                        , 4.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 39-9032.00     , Recreation Workers                                                                                  , 4.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 11-1021.00     , General and Operations Managers                                                                     , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 11-9151.00     , Social and Community Service Managers                                                               , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 15-1244.00     , Network and Computer Systems Administrators                                                         , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 17-1021.00     , Cartographers and Photogrammetrists                                                                 , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 17-2151.00     , "Mining and Geological Engineers, Including Mining Safety Engineers"                                , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 19-3094.00     , Political Scientists                                                                                , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 19-4031.00     , Chemical Technicians                                                                                , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 21-1094.00     , Community Health Workers                                                                            , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 25-1065.00     , "Political Science Teachers, Postsecondary"                                                         , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 25-1122.00     , "Communications Teachers, Postsecondary"                                                            , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 43-4061.00     , "Eligibility Interviewers, Government Programs"                                                     , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 55-1014.00     , Artillery and Missile Officers                                                                      , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 55-1016.00     , Infantry Officers                                                                                   , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 55-1017.00     , Special Forces Officers                                                                             , 3.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 11-2032.00     , Public Relations Managers                                                                           , 2.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 11-9033.00     , "Education Administrators, Postsecondary"                                                           , 2.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
arts-humanities               , Arts & Humanities               , 11-9199.10     , Wind Energy Development Managers                                                                    , 2.000, humanities arts development psychology counselling criminology security economics community communication sociology international relations theology geography political public administration social work environmental planning kiswahili leadership gender          , "BACHELOR OF EDUCATION (ARTS, WITH IT) | BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY) | BACHELOR OF ARTS (CRIMINOLOGY & SECURITY STUDIES) | BACHELOR OF ARTS | BACHELOR OF ARTS (COMMUNITY DEVELOPMENT) | BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT) | BACHELOR OF ARTS (ECONOMICS, WITH IT) | BACHELOR OF ARTS IN THEOLOGY | BACHELOR OF ARTS (GEOGRAPHY) | BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION)"
